real_label,predicted_label,probability_no_goal,probability_goal
True,False,0.9059667350247107,0.09403326497528929
False,False,0.9054172071514359,0.09458279284856412
False,False,0.9070674854066212,0.09293251459337884
False,False,0.9064049194045156,0.09359508059548438
False,False,0.9064183501487705,0.0935816498512295
False,False,0.9056767947246779,0.09432320527532212
False,False,0.9055334233480724,0.09446657665192756
False,False,0.9063342762873483,0.09366572371265171
False,False,0.9068890447994267,0.09311095520057334
False,False,0.9048429719092203,0.09515702809077971
False,False,0.9060786442523522,0.09392135574764786
False,False,0.9056102678425499,0.09438973215745011
False,False,0.9046442842452964,0.09535571575470364
False,False,0.9041400013894306,0.09585999861056935
False,False,0.9074372164509437,0.09256278354905635
False,False,0.9053126452961104,0.09468735470388957
False,False,0.905780039584902,0.09421996041509796
False,False,0.9064690900764472,0.09353090992355279
False,False,0.904631406166142,0.09536859383385803
False,False,0.9065966154734739,0.09340338452652609
False,False,0.9052763324407124,0.09472366755928763
True,False,0.9066173512765783,0.09338264872342174
False,False,0.9076889836121773,0.09231101638782264
False,False,0.9065731226826199,0.09342687731738013
False,False,0.9060454635097559,0.09395453649024414
True,False,0.9069419472074317,0.09305805279256833
False,False,0.9053521033430005,0.09464789665699949
False,False,0.9055194652674461,0.09448053473255388
False,False,0.9059511110220799,0.09404888897792012
False,False,0.9055625198812516,0.09443748011874842
False,False,0.9060454635097559,0.09395453649024414
False,False,0.9050290668212767,0.09497093317872332
False,False,0.9063267581622131,0.09367324183778693
False,False,0.9061860468894718,0.09381395311052822
False,False,0.9063267581622131,0.09367324183778693
False,False,0.9072571300427285,0.09274286995727152
True,False,0.9071294969405614,0.0928705030594386
False,False,0.9075715208081103,0.09242847919188973
True,False,0.9052521136690024,0.09474788633099761
False,False,0.9048215487497066,0.09517845125029341
False,False,0.9054813146320018,0.0945186853679982
False,False,0.9051896987218607,0.09481030127813928
False,False,0.9053593363389517,0.0946406636610483
False,False,0.905201708739665,0.09479829126033501
False,False,0.9043462647491065,0.0956537352508935
False,False,0.9059976863236182,0.09400231367638182
False,False,0.9064133888473596,0.0935866111526404
False,False,0.9044562050309227,0.09554379496907729
False,False,0.9056435281655822,0.0943564718344178
False,False,0.9048020784860431,0.09519792151395694
False,False,0.9042153724130492,0.09578462758695083
False,False,0.9061325370387278,0.09386746296127224
False,False,0.9065154199506593,0.09348458004934074
False,False,0.9068890447994267,0.09311095520057334
False,False,0.9060708735875497,0.09392912641245034
False,False,0.9056935305594248,0.09430646944057523
False,False,0.9064373414619531,0.09356265853804695
False,False,0.9064343674617367,0.09356563253826329
False,False,0.9065277185626437,0.09347228143735634
False,False,0.9047489219952382,0.0952510780047618
False,False,0.9065154199506593,0.09348458004934074
False,False,0.9054349448484538,0.09456505515154623
False,False,0.9055042910977008,0.09449570890229922
False,False,0.9049710449992572,0.09502895500074286
False,False,0.9071063294491504,0.09289367055084959
False,False,0.9065577916238308,0.09344220837616928
False,False,0.905868655801163,0.09413134419883701
False,False,0.9064049194045156,0.09359508059548438
False,False,0.90525656535091,0.09474343464908998
False,False,0.9071489133457711,0.09285108665422889
False,False,0.9058040448000413,0.09419595519995871
False,False,0.9045399055767923,0.09546009442320764
False,False,0.9050811973321916,0.09491880266780839
False,False,0.9058709792886458,0.09412902071135423
False,False,0.9051923999569091,0.09480760004309083
False,False,0.9064373414619531,0.09356265853804695
True,False,0.9058977037799195,0.09410229622008053
False,False,0.9044078381084582,0.09559216189154189
False,False,0.9057950685493541,0.09420493145064589
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9058087155422629,0.09419128445773703
False,False,0.9070244899187287,0.09297551008127124
False,False,0.9058463229690527,0.09415367703094732
False,False,0.906224542449872,0.09377545755012798
False,False,0.906805487979437,0.09319451202056293
False,False,0.906526676415878,0.093473323584122
False,False,0.9070882354331103,0.09291176456688967
False,False,0.9058023771762859,0.09419762282371412
False,False,0.9053657711048718,0.09463422889512822
False,False,0.907259668806007,0.09274033119399308
False,False,0.9061264566058825,0.09387354339411742
True,False,0.9064373414619531,0.09356265853804695
False,False,0.9066038093634824,0.09339619063651762
False,False,0.9061958962317932,0.09380410376820679
False,False,0.9063627099828601,0.09363729001713995
False,False,0.9048192938698753,0.09518070613012473
False,False,0.9064600886667291,0.09353991133327084
False,False,0.9077897654979807,0.09221023450201925
True,False,0.9068641883551698,0.09313581164483015
False,False,0.9041400013894306,0.09585999861056935
False,False,0.9059810767174552,0.09401892328254485
False,False,0.9052483300059254,0.0947516699940746
False,False,0.9071777029751102,0.0928222970248897
False,False,0.90577425781002,0.09422574218998007
False,False,0.9065154199506593,0.09348458004934074
False,False,0.9055631424971382,0.0944368575028618
False,False,0.9054172071514359,0.09458279284856412
False,False,0.9076826690975888,0.09231733090241122
False,False,0.9055436905402786,0.09445630945972136
False,False,0.9060637395695483,0.09393626043045165
False,False,0.9071703773051256,0.09282962269487434
False,False,0.906805487979437,0.09319451202056293
True,False,0.9063391941644817,0.09366080583551832
True,False,0.906018776627978,0.09398122337202197
False,False,0.9053601983884217,0.09463980161157821
False,False,0.9055698446689621,0.09443015533103795
False,False,0.9047890015253879,0.09521099847461213
True,False,0.9047109942914505,0.09528900570854944
False,False,0.9065226784585733,0.09347732154142673
False,False,0.9055884585358989,0.09441154146410112
False,False,0.9050249854807993,0.09497501451920065
False,False,0.9066894388165323,0.0933105611834677
True,False,0.9070618143588532,0.0929381856411468
False,False,0.9056336059093935,0.0943663940906066
False,False,0.9047559835411669,0.09524401645883311
False,False,0.9065801468828601,0.09341985311713985
False,False,0.9053923998969698,0.09460760010303018
False,False,0.9063267581622131,0.09367324183778693
False,False,0.9065154199506593,0.09348458004934074
False,False,0.9064722273152677,0.09352777268473232
False,False,0.9059407842787,0.09405921572130005
False,False,0.9052473228933086,0.09475267710669141
False,False,0.9061377550567405,0.09386224494325948
False,False,0.9057314050495658,0.0942685949504342
False,False,0.9060145528486693,0.0939854471513307
False,False,0.90546688916535,0.09453311083464996
False,False,0.9070518787429038,0.09294812125709616
False,False,0.9051778111710206,0.09482218882897944
False,False,0.9070153417389748,0.09298465826102521
False,False,0.9041323257693537,0.09586767423064636
False,False,0.9064089367604811,0.09359106323951888
False,False,0.9064404841070354,0.09355951589296463
False,False,0.9054059266190382,0.09459407338096178
False,False,0.9065330116944663,0.09346698830553365
False,False,0.9053794737914704,0.09462052620852952
True,False,0.9055753833470126,0.09442461665298746
False,False,0.9053373697737805,0.09466263022621947
False,False,0.9060307998641005,0.09396920013589953
False,False,0.9073150739120079,0.09268492608799205
False,False,0.9062864363504205,0.09371356364957951
False,False,0.9056935305594248,0.09430646944057523
False,False,0.906018776627978,0.09398122337202197
False,False,0.9042951093679303,0.09570489063206965
False,False,0.9060545525673265,0.09394544743267351
False,False,0.9057598723992306,0.09424012760076943
False,False,0.905691295429112,0.09430870457088801
False,False,0.9067954523196491,0.09320454768035091
True,False,0.9076544229139234,0.09234557708607664
False,False,0.90581656469637,0.09418343530363009
False,False,0.907230827225175,0.09276917277482505
False,False,0.9061969064138872,0.09380309358611286
False,False,0.9059453952677341,0.09405460473226585
False,False,0.9073667272750549,0.09263327272494515
False,False,0.9065250451813762,0.09347495481862374
False,False,0.9052869154204242,0.09471308457957586
False,False,0.9051509124583319,0.09484908754166814
False,False,0.9065650435785707,0.09343495642142932
False,False,0.9065262188802841,0.09347378111971595
False,False,0.9051376862436458,0.09486231375635429
False,False,0.9050656291132795,0.09493437088672046
False,False,0.9045474385249744,0.09545256147502557
False,False,0.9050898179400297,0.09491018205997029
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9052283371866149,0.09477166281338507
False,False,0.906279240044171,0.09372075995582899
False,False,0.9053998381105364,0.09460016188946367
False,False,0.9063760118142683,0.09362398818573174
False,False,0.9067271477310629,0.09327285226893713
False,False,0.9052980079116973,0.0947019920883027
False,False,0.9062711161824955,0.09372888381750455
False,False,0.9054262358441364,0.09457376415586359
True,False,0.9053021748179044,0.09469782518209555
True,False,0.9058977037799195,0.09410229622008053
False,False,0.9069138002332296,0.09308619976677032
False,False,0.9066746864423254,0.09332531355767454
False,False,0.9063485698357018,0.09365143016429825
False,False,0.9064871572680908,0.09351284273190916
False,False,0.9068723602739227,0.09312763972607725
False,False,0.9069419472074317,0.09305805279256833
False,False,0.9067624987540822,0.0932375012459178
False,False,0.906761339328257,0.09323866067174302
False,False,0.9061423657275244,0.0938576342724756
True,False,0.9058977037799195,0.09410229622008053
False,False,0.9075840823011991,0.09241591769880088
False,False,0.9074441093806243,0.09255589061937569
False,False,0.907202758687322,0.09279724131267798
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9064049194045156,0.09359508059548438
False,False,0.9053993563857345,0.0946006436142655
False,False,0.9066139221134338,0.09338607788656612
False,False,0.9045364350627562,0.09546356493724387
False,False,0.9048429719092203,0.09515702809077971
True,False,0.90546688916535,0.09453311083464996
False,False,0.9067067339832279,0.09329326601677211
False,False,0.9064261070848324,0.09357389291516757
True,False,0.9060746741598413,0.09392532584015865
False,False,0.9056767947246779,0.09432320527532212
False,False,0.9054113324379514,0.09458866756204865
False,False,0.9049415044375578,0.09505849556244216
False,False,0.905483052347835,0.09451694765216496
False,False,0.9049652594233825,0.09503474057661751
False,False,0.9055075268351455,0.0944924731648545
False,False,0.9065828840419184,0.09341711595808157
False,False,0.9039326765728647,0.0960673234271353
False,False,0.9066349491183947,0.09336505088160535
False,False,0.9069948226406274,0.09300517735937262
False,False,0.9048429719092203,0.09515702809077971
False,False,0.90546688916535,0.09453311083464996
False,False,0.9067204461283301,0.09327955387166983
False,False,0.9058715032280175,0.09412849677198257
False,False,0.9066009672736758,0.09339903272632419
False,False,0.9053552786337188,0.09464472136628123
False,False,0.9059810767174552,0.09401892328254485
False,False,0.9065383180354551,0.09346168196454488
False,False,0.9057764911786675,0.09422350882133246
False,False,0.9059490594628586,0.09405094053714137
False,False,0.9077519199606477,0.09224808003935225
False,False,0.9061646010790492,0.09383539892095087
False,False,0.906905202150164,0.09309479784983597
False,False,0.9056613140111689,0.09433868598883113
False,False,0.9062753048817027,0.09372469511829723
True,False,0.9067954523196491,0.09320454768035091
False,False,0.9051210698015739,0.09487893019842605
False,False,0.9055075268351455,0.0944924731648545
False,False,0.9035183818554477,0.09648161814455225
False,False,0.906224542449872,0.09377545755012798
False,False,0.90525656535091,0.09474343464908998
False,False,0.9064460676327144,0.09355393236728557
False,False,0.905937276820859,0.09406272317914097
False,False,0.9043938670093322,0.09560613299066774
True,False,0.9075179669005577,0.09248203309944229
False,False,0.9068514375350705,0.09314856246492953
False,False,0.9067702180887788,0.09322978191122122
False,False,0.9065154199506593,0.09348458004934074
False,False,0.9039824560956435,0.09601754390435652
False,False,0.9058173949142455,0.09418260508575449
False,False,0.9050160206395622,0.09498397936043783
False,False,0.9065342590613474,0.09346574093865252
False,False,0.9055413259034268,0.09445867409657314
False,False,0.9052521136690024,0.09474788633099761
False,False,0.9051881216486852,0.09481187835131474
False,False,0.9064460676327144,0.09355393236728557
True,False,0.9068827342729237,0.09311726572707638
False,False,0.9056015594882812,0.09439844051171876
False,False,0.9046750053802834,0.09532499461971661
False,False,0.9055698446689621,0.09443015533103795
False,False,0.9069215940795886,0.09307840592041143
True,False,0.905720434654826,0.09427956534517401
False,False,0.9065556533969663,0.09344434660303366
True,False,0.9060637395695483,0.09393626043045165
True,False,0.9072415519702256,0.09275844802977441
False,False,0.9052763324407124,0.09472366755928763
False,False,0.9065519648587796,0.09344803514122038
False,False,0.9059150550419647,0.09408494495803531
False,False,0.9061377550567405,0.09386224494325948
False,False,0.9039543314331224,0.09604566856687752
False,False,0.9044830207899242,0.09551697921007582
False,False,0.9054172071514359,0.09458279284856412
False,False,0.9063347264468563,0.0936652735531437
False,False,0.907633893933343,0.0923661060666569
True,False,0.904606966491542,0.09539303350845794
False,False,0.9053397685973661,0.09466023140263392
False,False,0.9066867044582186,0.09331329554178135
False,False,0.9048429719092203,0.09515702809077971
False,False,0.9053928561170177,0.0946071438829823
False,False,0.9060454635097559,0.09395453649024414
False,False,0.9063190656514407,0.09368093434855933
False,False,0.9054306292837482,0.09456937071625185
True,False,0.90508543186286,0.0949145681371401
False,False,0.9055285156535834,0.09447148434641658
False,False,0.906781282947867,0.09321871705213298
False,False,0.9072336765144332,0.09276632348556677
False,False,0.9057497358452,0.09425026415479996
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9066281396443424,0.09337186035565757
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9049922140911871,0.09500778590881291
False,False,0.9052356057483537,0.09476439425164634
False,False,0.9059219934334043,0.0940780065665957
False,False,0.905828775462994,0.09417122453700603
False,False,0.9058087155422629,0.09419128445773703
False,False,0.9072935817501043,0.0927064182498957
False,False,0.9070299746993642,0.09297002530063586
False,False,0.9069209479899785,0.0930790520100215
False,False,0.9066373538780207,0.09336264612197931
False,False,0.9066258034766855,0.0933741965233145
True,False,0.9057463988535566,0.09425360114644343
True,False,0.9055350310880281,0.09446496891197192
False,False,0.9071945621976469,0.09280543780235312
False,False,0.9055075268351455,0.0944924731648545
False,False,0.9054009358674817,0.09459906413251833
False,False,0.906394920809806,0.093605079190194
False,False,0.9060871401608539,0.09391285983914614
False,False,0.9052763324407124,0.09472366755928763
False,False,0.906534951512753,0.09346504848724706
False,False,0.906546302049801,0.09345369795019902
False,False,0.9057950685493541,0.09420493145064589
False,False,0.9043902382196376,0.09560976178036239
True,False,0.9062745848005624,0.09372541519943757
False,False,0.9065023963541226,0.09349760364587749
False,False,0.9044534904853799,0.09554650951462011
False,False,0.9066349491183947,0.09336505088160535
False,False,0.9054306292837482,0.09456937071625185
False,False,0.9045228313830213,0.09547716861697879
False,False,0.9055698446689621,0.09443015533103795
False,False,0.9050731528451024,0.0949268471548976
False,False,0.9057314050495658,0.0942685949504342
False,False,0.9071294969405614,0.0928705030594386
False,False,0.9039824560956435,0.09601754390435652
False,False,0.9056767947246779,0.09432320527532212
False,False,0.9048228276694794,0.09517717233052055
False,False,0.9053162379325248,0.09468376206747516
False,False,0.9065752884510037,0.09342471154899633
False,False,0.9058142645959717,0.09418573540402826
False,False,0.9060087410599168,0.09399125894008317
False,False,0.9052483300059254,0.0947516699940746
False,False,0.9066804781059215,0.09331952189407852
False,False,0.9043922611530142,0.0956077388469858
False,False,0.9047275082144585,0.09527249178554158
False,False,0.9051552458813193,0.09484475411868065
False,False,0.9066804781059215,0.09331952189407852
False,False,0.9053143569654665,0.09468564303453354
False,False,0.9073667272750549,0.09263327272494515
False,False,0.9049092733569245,0.09509072664307554
True,False,0.9051218102310953,0.09487818976890472
False,False,0.9051314838264672,0.09486851617353273
False,False,0.9062505275739701,0.0937494724260299
True,False,0.906018776627978,0.09398122337202197
False,False,0.9064643415943751,0.09353565840562494
False,False,0.9067664427648092,0.09323355723519074
False,False,0.9045118253836191,0.09548817461638093
False,False,0.9066100993626681,0.09338990063733191
False,False,0.9061325370387278,0.09386746296127224
False,False,0.9049369387166268,0.09506306128337311
False,False,0.9062095749069679,0.09379042509303219
False,False,0.9067414949563328,0.09325850504366712
False,False,0.9065891162349151,0.09341088376508494
False,False,0.9055698446689621,0.09443015533103795
False,False,0.9045762257420001,0.09542377425799985
False,False,0.9074078777305169,0.0925921222694831
False,False,0.905598662156373,0.09440133784362702
False,False,0.90525656535091,0.09474343464908998
False,False,0.9052763324407124,0.09472366755928763
False,False,0.9062550847459503,0.09374491525404967
False,False,0.9052473228933086,0.09475267710669141
False,False,0.9057950685493541,0.09420493145064589
False,False,0.9061341322388785,0.09386586776112153
False,False,0.9055775477678143,0.09442245223218573
False,False,0.9065628306671588,0.09343716933284114
False,False,0.906098442853387,0.09390155714661294
False,False,0.9058066983827854,0.09419330161721459
False,False,0.9049820036290701,0.09501799637092984
False,False,0.9061718013846187,0.09382819861538122
False,False,0.9041742378440588,0.09582576215594116
True,False,0.90813852091016,0.09186147908984003
False,False,0.9050966992714712,0.09490330072852877
False,False,0.9057950685493541,0.09420493145064589
False,False,0.9060637395695483,0.09393626043045165
False,False,0.9047205436067931,0.09527945639320695
False,False,0.904606966491542,0.09539303350845794
False,False,0.9040379697633298,0.09596203023667013
False,False,0.9055532960266264,0.09444670397337358
False,False,0.9066729849074537,0.09332701509254623
False,False,0.9049652594233825,0.09503474057661751
False,False,0.9055075268351455,0.0944924731648545
False,False,0.9056935305594248,0.09430646944057523
False,False,0.90577425781002,0.09422574218998007
False,False,0.9048429719092203,0.09515702809077971
False,False,0.9067702180887788,0.09322978191122122
False,False,0.9055131266339679,0.09448687336603208
False,False,0.9059280630879449,0.0940719369120551
True,False,0.9057950685493541,0.09420493145064589
False,False,0.9059704918052681,0.09402950819473187
False,False,0.9053167376064407,0.0946832623935593
False,False,0.9060392280793206,0.09396077192067943
False,False,0.905780039584902,0.09421996041509796
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9046980858546135,0.09530191414538651
True,False,0.9053552786337188,0.09464472136628123
False,False,0.9072818096066713,0.09271819039332871
False,False,0.9057930632265903,0.09420693677340973
False,False,0.9070385295970128,0.09296147040298719
False,False,0.9043576582995743,0.09564234170042575
False,False,0.9043462647491065,0.0956537352508935
False,False,0.9057314050495658,0.0942685949504342
False,False,0.9058341024301164,0.09416589756988361
False,False,0.9049652594233825,0.09503474057661751
False,False,0.9042820648881172,0.09571793511188277
False,False,0.9048666446775133,0.09513335532248669
False,False,0.9050343089767982,0.09496569102320182
False,False,0.9062618738197418,0.0937381261802582
False,False,0.9058729586432096,0.0941270413567904
False,False,0.9057079250428217,0.09429207495717828
True,False,0.90546688916535,0.09453311083464996
False,False,0.9055884585358989,0.09441154146410112
False,False,0.905213353535237,0.09478664646476301
False,False,0.9037776739148092,0.09622232608519081
False,False,0.9067954523196491,0.09320454768035091
False,False,0.9051596802805605,0.0948403197194395
False,False,0.9054144336824617,0.09458556631753834
False,False,0.9064850002239856,0.09351499977601445
False,False,0.9052246478498575,0.0947753521501425
False,False,0.9051645204919712,0.09483547950802884
False,False,0.9057217241339068,0.09427827586609318
False,False,0.9044078381084582,0.09559216189154189
True,False,0.9066670811082814,0.09333291889171853
False,False,0.9067540576549658,0.09324594234503422
False,False,0.9051376862436458,0.09486231375635429
False,False,0.9066322604492445,0.09336773955075547
True,False,0.9050343089767982,0.09496569102320182
False,False,0.9069419472074317,0.09305805279256833
False,False,0.9053688442744189,0.09463115572558109
False,False,0.9042707394237481,0.09572926057625185
False,False,0.9068182104119157,0.09318178958808429
True,False,0.906224542449872,0.09377545755012798
False,False,0.9053451796175032,0.0946548203824968
False,False,0.9055807414504506,0.09441925854954938
False,False,0.9075009179672955,0.09249908203270452
False,False,0.9065373721092436,0.09346262789075648
False,False,0.9059358645375067,0.09406413546249323
False,False,0.9071294969405614,0.0928705030594386
False,False,0.9055329979455836,0.09446700205441634
False,False,0.9039606171279935,0.0960393828720065
False,False,0.9073667272750549,0.09263327272494515
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9049922140911871,0.09500778590881291
False,False,0.9043352851815918,0.09566471481840819
False,False,0.9051693633855615,0.09483063661443841
False,False,0.9051264567522996,0.09487354324770036
False,False,0.9066058112127875,0.09339418878721252
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9059233942522046,0.09407660574779539
False,False,0.9042656189712222,0.0957343810287779
False,False,0.9048600536304445,0.09513994636955549
False,False,0.906473913743423,0.09352608625657705
False,False,0.906723237145453,0.09327676285454704
True,False,0.9049922140911871,0.09500778590881291
False,False,0.90546688916535,0.09453311083464996
False,False,0.907794870794881,0.09220512920511899
False,False,0.9060690335330105,0.09393096646698955
False,False,0.9051896987218607,0.09481030127813928
True,False,0.9069419472074317,0.09305805279256833
True,False,0.9061377550567405,0.09386224494325948
False,False,0.9065053562754035,0.09349464372459654
False,False,0.9049378177504891,0.0950621822495109
False,False,0.9052763324407124,0.09472366755928763
False,False,0.9047126876495288,0.09528731235047111
False,False,0.9049052004329529,0.09509479956704711
False,False,0.9054852660294214,0.09451473397057863
False,False,0.9060022401651551,0.09399775983484497
False,False,0.906723237145453,0.09327676285454704
False,False,0.9066173512765783,0.09338264872342174
False,False,0.9061793950080744,0.09382060499192561
False,False,0.9049922140911871,0.09500778590881291
False,False,0.9043712149104888,0.09562878508951125
False,False,0.906224542449872,0.09377545755012798
False,False,0.9064269555206492,0.09357304447935082
False,False,0.9059718365156272,0.09402816348437278
False,False,0.9048429719092203,0.09515702809077971
False,False,0.9061699656345763,0.09383003436542373
False,False,0.9059866166708219,0.09401338332917802
False,False,0.9047205436067931,0.09527945639320695
False,False,0.9054022585681989,0.09459774143180116
False,False,0.9056005310877052,0.09439946891229481
False,False,0.9055532960266264,0.09444670397337358
False,False,0.9054452483108251,0.09455475168917493
False,False,0.907202758687322,0.09279724131267798
False,False,0.907021995788433,0.09297800421156695
False,False,0.9069419472074317,0.09305805279256833
False,False,0.9074154899679235,0.09258451003207646
True,False,0.9055884585358989,0.09441154146410112
True,False,0.9047929964724065,0.0952070035275935
False,False,0.9064939943416814,0.0935060056583186
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9059698375620288,0.09403016243797123
True,False,0.9049990900433428,0.09500090995665719
False,False,0.9063420525780672,0.09365794742193284
False,False,0.9051376862436458,0.09486231375635429
False,False,0.9057644387883821,0.09423556121161787
False,False,0.9057764911786675,0.09422350882133246
False,False,0.9054494638783324,0.09455053612166768
False,False,0.9067720458208244,0.09322795417917565
True,False,0.9063267581622131,0.09367324183778693
False,False,0.9073061771585671,0.09269382284143289
False,False,0.9062528762949649,0.09374712370503514
False,False,0.9077016517836686,0.0922983482163314
False,False,0.9065417174809358,0.0934582825190642
False,False,0.9063267581622131,0.09367324183778693
False,False,0.9054543494231168,0.09454565057688322
False,False,0.9067954523196491,0.09320454768035091
False,False,0.904883849612762,0.09511615038723793
False,False,0.9056866763172181,0.09431332368278188
False,False,0.905213353535237,0.09478664646476301
False,False,0.9052246478498575,0.0947753521501425
False,False,0.9055698446689621,0.09443015533103795
True,False,0.9057574702446516,0.09424252975534841
False,False,0.9049158293310247,0.09508417066897537
False,False,0.9052665920654968,0.09473340793450327
True,False,0.9050230349381798,0.09497696506182024
False,False,0.9051961504375772,0.09480384956242288
False,False,0.9050487935317364,0.09495120646826366
False,False,0.9052763324407124,0.09472366755928763
False,False,0.9050959160137427,0.09490408398625731
False,False,0.9060871401608539,0.09391285983914614
False,False,0.9052763324407124,0.09472366755928763
False,False,0.9058977037799195,0.09410229622008053
False,False,0.9047787326242089,0.09522126737579106
False,False,0.9063429850021794,0.09365701499782068
False,False,0.9052091603760514,0.0947908396239486
False,False,0.9052971679972022,0.0947028320027978
False,False,0.9064837933562251,0.09351620664377486
False,False,0.9054523049084354,0.09454769509156453
False,False,0.9066804781059215,0.09331952189407852
True,False,0.9051090506385492,0.09489094936145086
False,False,0.906723237145453,0.09327676285454704
False,False,0.905788808477985,0.09421119152201494
False,False,0.9050898179400297,0.09491018205997029
True,False,0.9049922140911871,0.09500778590881291
False,False,0.9046719812534056,0.09532801874659434
False,False,0.9064662320700342,0.09353376792996579
False,False,0.9064955931727723,0.09350440682722776
False,False,0.9057976259501824,0.09420237404981753
True,False,0.9056767947246779,0.09432320527532212
False,False,0.9066305765822401,0.0933694234177599
True,False,0.9065731226826199,0.09342687731738013
False,False,0.9054921984438115,0.09450780155618857
False,False,0.9065692292749781,0.09343077072502191
False,False,0.9063683229303813,0.09363167706961877
False,False,0.9065863098014036,0.09341369019859637
False,False,0.9068827342729237,0.09311726572707638
False,False,0.9053638331418918,0.09463616685810813
False,False,0.905047077565202,0.09495292243479797
False,False,0.907633893933343,0.0923661060666569
False,False,0.9059533332145528,0.09404666678544721
False,False,0.9050217178721274,0.09497828212787261
False,False,0.9067702180887788,0.09322978191122122
False,False,0.9041229122424058,0.0958770877575942
False,False,0.9057233099879206,0.09427669001207938
False,False,0.9062453523120808,0.0937546476879192
False,False,0.9075881027892068,0.09241189721079325
False,False,0.9068538449270578,0.09314615507294216
False,False,0.9069419472074317,0.09305805279256833
False,False,0.9059746805394047,0.09402531946059531
False,False,0.9056152548811928,0.09438474511880723
False,False,0.9057411026094552,0.09425889739054487
False,False,0.9066804781059215,0.09331952189407852
False,False,0.9070153417389748,0.09298465826102521
True,False,0.9050656291132795,0.09493437088672046
False,False,0.9066493948761867,0.09335060512381328
False,False,0.9060454635097559,0.09395453649024414
